timestamp,run_id,gpu_name,gpu_vram_mb,model_name,quantization,model_size_gb,context_length,prompt_tier,avg_ttft_ms,std_ttft_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_first_ms,ttft_steady_ms,avg_tps,std_tps,avg_power_w,total_energy_wh,avg_kv_cache_estimated_mb,avg_kv_cache_estimated_percent,num_runs,perplexity,cpu_info,system_ram
2026-02-08T13:22:20.499962,2026-02-08T01-08-20Z_c1c3,NVIDIA GeForce RTX 3080,10240,DeepSeek-Coder-7B,Q5_K_M,4.456538498401642,5759,large,75.20,1.28,74.97,77.62,78.73,77.15,75.15,13.83,0.24,159.3,16.1927,700.5,,40,12.1506,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:29:14.529215,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q5_K_M,6.190842837095261,1789,tiny,53.65,0.55,53.70,54.77,55.71,53.73,53.65,18.80,0.10,185.5,11.8109,81.0,,40,7.6662,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:33:28.402245,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q5_K_M,6.190842837095261,1789,small,57.59,0.75,57.45,59.71,60.40,57.42,57.59,18.80,0.09,184.8,10.2991,82.7,,40,7.6662,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:37:08.125812,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q5_K_M,6.190842837095261,1789,medium,57.51,1.33,57.26,60.60,63.21,57.12,57.52,18.75,0.08,185.1,12.7877,106.2,,40,7.6662,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:41:42.212907,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q5_K_M,6.190842837095261,1789,large,58.32,1.19,57.88,60.75,60.81,57.46,58.35,18.55,0.11,184.6,13.4524,135.5,,40,7.6662,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:46:35.133726,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q5_K_M,6.190842837095261,1789,xlarge,64.92,0.45,64.91,65.78,66.87,64.99,64.92,1000.00,0.00,179.3,0.0012,700.5,,40,7.6662,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:46:56.441918,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q4_K_M,5.365403383970261,3261,tiny,55.69,0.41,55.71,56.59,56.95,55.60,55.69,18.10,0.10,177.9,11.0817,78.1,,40,7.7730,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:51:08.092112,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q4_K_M,5.365403383970261,3261,small,59.35,1.94,58.96,61.59,69.66,58.71,59.37,18.07,0.09,178.4,13.8960,100.5,,40,7.7730,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T13:56:08.654758,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q4_K_M,5.365403383970261,3261,medium,58.72,0.96,58.50,60.76,62.51,58.07,58.73,18.25,0.07,179.4,13.9850,110.2,,40,7.7730,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:01:06.224951,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q4_K_M,5.365403383970261,3261,large,59.82,1.22,59.84,62.88,63.34,58.23,59.87,18.02,0.13,178.8,13.9549,135.5,,40,7.7730,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:06:07.571000,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q4_K_M,5.365403383970261,3261,xlarge,74.83,0.43,74.93,75.52,75.88,74.99,74.82,1000.00,0.00,171.8,0.0012,1322.4,,40,7.7730,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:06:27.511237,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q3_K_M,4.434754580259323,5084,tiny,18.22,0.27,18.19,18.72,18.85,18.21,18.22,56.40,0.69,321.4,7.1504,86.1,,40,7.9860,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:07:58.991815,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q3_K_M,4.434754580259323,5084,small,22.72,0.74,22.63,25.23,25.77,22.91,22.71,55.48,0.17,327.8,7.2894,100.5,,40,7.9860,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:09:37.331687,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q3_K_M,4.434754580259323,5084,medium,22.72,0.60,22.72,23.08,26.09,22.64,22.72,55.35,0.15,328.2,7.2940,110.2,,40,7.9860,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:11:15.962270,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q3_K_M,4.434754580259323,5084,large,18.65,0.09,18.67,18.78,18.84,18.71,18.65,55.20,0.10,331.5,7.3716,135.5,,40,7.9860,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:12:54.659036,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q3_K_M,4.434754580259323,5084,xlarge,26.61,0.44,26.54,27.55,27.63,27.55,26.58,39.70,0.53,300.6,8.3551,2362.3,,40,7.9860,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:15:08.209538,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q2_K,3.5440532863140106,6673,tiny,11.47,0.26,11.49,11.86,11.90,11.48,11.47,92.83,0.28,327.6,3.6434,74.6,,40,8.8675,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:15:54.832369,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q2_K,3.5440532863140106,6673,small,14.83,0.56,14.80,16.32,17.07,13.69,14.86,91.81,0.12,332.3,3.6957,91.3,,40,8.8675,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:16:47.032365,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q2_K,3.5440532863140106,6673,medium,14.94,0.29,14.94,15.58,15.61,15.58,14.93,91.29,0.11,332.2,3.6945,110.2,,40,8.8675,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:17:47.007577,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q2_K,3.5440532863140106,6673,large,14.88,0.52,14.89,15.32,17.37,13.58,14.91,90.90,0.08,332.7,3.6997,135.5,,40,8.8675,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:18:47.346965,2026-02-08T02-28-55Z_7bec,NVIDIA GeForce RTX 3080,10240,Gemma-2-9B-It,Q2_K,3.5440532863140106,6673,xlarge,14.37,0.29,14.41,14.77,14.89,14.39,14.37,77.26,0.09,334.2,1.8598,2328.5,,40,8.8675,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:19:43.150273,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,2341,tiny,11.16,0.16,11.22,11.39,11.40,11.19,11.16,93.40,0.19,337.1,3.7499,79.0,,40,6.9362,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:20:41.568172,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,2341,small,13.41,0.59,13.32,14.73,15.86,13.07,13.42,91.75,0.72,307.8,3.4210,87.5,,40,6.9362,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:21:41.067834,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,2341,medium,13.56,0.26,13.56,13.98,14.05,13.00,13.57,92.85,0.10,338.2,3.7618,96.0,,40,6.9362,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:22:39.933702,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,2341,large,11.40,0.20,11.46,11.73,11.74,11.15,11.41,92.01,0.46,315.6,3.5088,118.0,,40,6.9362,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:23:39.212816,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,2341,xlarge,13.94,0.31,13.96,14.44,14.46,14.17,13.93,88.80,0.13,339.0,3.7695,877.0,,40,6.9362,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:24:56.071207,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,3987,tiny,9.75,0.16,9.80,10.03,10.12,9.58,9.76,106.79,0.19,339.5,3.7754,79.0,,40,6.9962,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:25:47.220927,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,3987,small,12.14,0.46,12.10,12.68,14.18,11.66,12.15,106.09,0.10,341.3,3.7958,87.5,,40,6.9962,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:26:38.795188,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,3987,medium,12.10,0.30,12.15,12.51,12.76,11.48,12.11,105.68,0.28,327.4,3.6403,96.0,,40,6.9962,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:27:30.687432,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,3987,large,9.97,0.16,9.99,10.22,10.43,9.76,9.98,105.87,0.16,336.4,3.7418,118.0,,40,6.9962,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:28:22.317208,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,3987,xlarge,13.26,0.41,13.23,13.80,14.75,13.11,13.27,99.02,0.19,335.2,3.7265,1481.5,,40,6.9962,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:29:31.763955,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,5536,tiny,8.79,0.14,8.86,8.97,8.99,8.82,8.79,119.40,0.17,340.2,3.7832,79.0,,40,7.1270,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:30:17.603160,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,5536,small,10.76,0.39,10.82,11.25,12.13,10.38,10.77,118.54,0.11,341.2,3.7948,87.5,,40,7.1270,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:31:03.827069,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,5536,medium,10.89,0.26,10.97,11.22,11.48,10.42,10.91,118.39,0.12,341.2,3.7950,96.0,,40,7.1270,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:31:50.126097,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,5536,large,8.97,0.17,9.02,9.18,9.20,8.71,8.98,117.91,0.47,329.9,3.6677,118.0,,40,7.1270,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:32:36.508421,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,5536,xlarge,10.69,0.20,10.72,11.04,11.24,10.13,10.70,106.83,0.49,332.4,3.6946,2065.0,,40,7.1270,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:33:39.653849,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,7256,tiny,9.98,0.16,10.01,10.26,10.26,9.69,9.99,104.18,0.32,335.3,3.7285,79.0,,40,7.6215,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:34:32.109184,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,7256,small,12.14,0.44,12.15,12.57,14.16,11.52,12.16,103.21,0.12,336.0,3.7364,87.5,,40,7.6215,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:35:25.116735,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,7256,medium,12.13,0.29,12.19,12.67,12.75,11.41,12.14,103.07,0.06,336.9,3.7459,96.0,,40,7.6215,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:36:18.221959,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,7256,large,10.16,0.16,10.22,10.35,10.41,9.80,10.17,103.06,0.13,337.5,3.7530,118.0,,40,7.6215,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:37:11.250599,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,7256,xlarge,11.87,0.29,11.91,12.43,12.45,11.74,11.87,94.91,0.06,339.9,3.7793,2065.0,,40,7.6215,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:38:18.848619,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,8858,tiny,8.68,0.10,8.69,8.84,8.85,8.68,8.68,121.94,0.29,334.3,3.7175,79.0,,40,10.2745,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:39:03.711053,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,8858,small,10.79,0.15,10.81,11.01,11.05,10.81,10.79,120.75,0.19,334.7,3.7225,87.5,,40,10.2745,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:39:49.089547,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,8858,medium,10.81,0.49,10.79,11.90,12.83,9.98,10.83,120.50,0.12,334.7,3.7229,96.0,,40,10.2745,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:40:34.595032,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,8858,large,8.78,0.18,8.87,9.04,9.04,8.90,8.78,120.45,0.07,334.9,3.7250,118.0,,40,10.2745,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:41:20.030833,2026-02-08T03-19-26Z_ddd7,NVIDIA GeForce RTX 3080,10240,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,8858,xlarge,10.42,0.25,10.49,10.76,10.89,9.96,10.43,109.61,0.07,337.3,3.7511,2065.0,,40,10.2745,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:42:32.109693,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,3578,tiny,10.59,0.10,10.58,10.76,10.76,10.43,10.59,98.55,0.82,327.9,3.6454,79.0,,40,5.9048,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:43:27.504714,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,3578,small,12.62,0.44,12.60,13.20,14.61,12.00,12.63,98.08,1.02,320.9,1.7846,65.5,,40,5.9048,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:44:03.541061,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,3578,medium,12.68,0.45,12.63,14.30,14.50,12.61,12.68,97.27,0.11,306.1,3.4050,97.0,,40,5.9048,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:44:59.740771,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,3578,large,10.66,0.14,10.65,10.83,10.84,10.32,10.67,97.74,0.77,322.5,3.5859,120.5,,40,5.9048,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:45:55.638238,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,3578,xlarge,11.29,0.22,11.25,11.64,11.73,11.13,11.29,1000.00,0.00,293.4,0.0015,1319.5,,40,5.9048,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:46:10.229139,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,5125,tiny,9.15,0.14,9.19,9.32,9.35,9.19,9.15,114.25,0.10,341.0,3.7926,79.0,,40,5.9220,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:46:58.086444,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,5125,small,10.82,0.23,10.81,11.22,11.22,11.03,10.82,114.06,0.18,342.4,1.9044,64.0,,40,5.9220,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:47:28.033118,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,5125,medium,11.03,0.30,11.05,11.54,11.57,11.02,11.03,112.47,0.60,314.1,3.4921,97.0,,40,5.9220,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:48:16.679250,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,5125,large,9.29,0.40,9.28,9.53,11.56,11.56,9.23,113.20,0.14,339.9,3.7790,120.5,,40,5.9220,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:49:04.941461,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,5125,xlarge,12.95,0.64,12.78,14.20,14.88,12.70,12.95,102.11,0.37,323.0,3.5896,2145.0,,40,5.9220,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:50:11.346538,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,6581,tiny,8.18,0.11,8.21,8.31,8.36,8.08,8.18,128.71,0.13,341.0,3.7917,79.0,,40,5.9331,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
2026-02-08T14:50:53.662272,2026-02-08T03-42-17Z_fbfe,NVIDIA GeForce RTX 3080,10240,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,6581,small,10.00,0.21,10.01,10.38,10.38,9.70,10.01,127.76,0.06,342.3,1.9044,86.5,,40,5.9331,AMD Ryzen Threadripper 2990WX 32-Core Processor,94.2 GB
