timestamp,run_id,gpu_name,gpu_vram_mb,model_name,quantization,model_size_gb,context_length,prompt_tier,avg_ttft_ms,std_ttft_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_first_ms,ttft_steady_ms,avg_tps,std_tps,avg_power_w,total_energy_wh,avg_kv_cache_estimated_mb,avg_kv_cache_estimated_percent,num_runs,perplexity,cpu_info,system_ram
2026-02-06T00:34:13.451125,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,F16,5.735400706529617,2048,medium,5.85,0.08,5.87,5.98,5.98,5.71,5.86,210.19,0.58,453.0,2.8111,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:34:40.149308,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,F16,5.735400706529617,2048,large,5.91,0.08,5.90,6.05,6.06,5.94,5.90,210.03,0.56,456.4,2.8307,0.4,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:35:06.854958,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,F16,5.735400706529617,2048,xlarge,5.24,0.08,5.22,5.48,5.51,5.27,5.24,207.54,0.52,465.8,2.8908,2.7,0.01,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:35:38.160947,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q8_0,3.050617039203644,2048,tiny,3.35,0.03,3.35,3.42,3.43,3.35,3.35,321.27,1.37,416.5,0.1321,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:35:55.936825,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q8_0,3.050617039203644,2048,small,4.28,0.09,4.26,4.45,4.49,4.23,4.28,317.77,1.22,416.5,0.1315,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:36:13.915002,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q8_0,3.050617039203644,2048,medium,4.30,0.08,4.30,4.46,4.51,4.51,4.29,317.05,1.28,416.3,0.1343,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:36:31.944397,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q8_0,3.050617039203644,2048,large,4.34,0.11,4.34,4.53,4.57,4.44,4.34,316.68,1.36,417.6,0.1312,0.4,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:36:49.996583,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q8_0,3.050617039203644,2048,xlarge,3.56,0.03,3.57,3.62,3.64,3.53,3.56,310.96,1.24,429.2,0.1359,2.7,0.01,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:37:12.138104,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q6_K,2.3570478558540344,2048,tiny,3.01,0.04,3.01,3.10,3.11,3.06,3.01,357.89,1.60,474.4,0.1344,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:37:28.183138,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q6_K,2.3570478558540344,2048,small,3.95,0.09,3.96,4.14,4.14,3.86,3.96,353.76,1.72,478.0,0.1349,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:37:44.442143,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q6_K,2.3570478558540344,2048,medium,3.96,0.09,3.96,4.14,4.18,4.08,3.96,353.19,1.52,481.9,0.1378,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:38:00.714606,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q6_K,2.3570478558540344,2048,large,3.97,0.15,3.91,4.24,4.67,4.14,3.96,353.41,1.01,483.7,0.1380,0.4,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:38:17.010354,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q6_K,2.3570478558540344,2048,xlarge,3.22,0.03,3.22,3.29,3.31,3.21,3.22,345.51,1.38,499.4,0.1427,2.7,0.01,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:38:36.942678,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q5_K_M,2.061721622943878,2048,tiny,2.79,0.03,2.78,2.83,2.85,2.83,2.79,388.18,1.94,445.9,0.1255,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:38:51.800802,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q5_K_M,2.061721622943878,2048,small,3.76,0.11,3.75,3.96,4.02,4.02,3.75,384.82,1.49,448.1,0.1303,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:39:06.843887,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q5_K_M,2.061721622943878,2048,medium,3.76,0.09,3.77,3.95,4.01,3.91,3.76,383.37,1.93,448.1,0.1308,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:39:21.939790,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q5_K_M,2.061721622943878,2048,large,3.77,0.11,3.76,3.95,3.98,3.90,3.76,382.64,1.93,448.1,0.1292,0.4,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:39:37.070652,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q5_K_M,2.061721622943878,2048,xlarge,3.02,0.04,3.02,3.09,3.09,3.00,3.02,372.88,1.95,464.0,0.1341,2.7,0.01,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:39:55.818939,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q4_K_M,1.7837675213813782,2048,tiny,2.63,0.04,2.62,2.74,2.75,2.65,2.62,416.15,2.22,426.8,0.1203,0.3,0.00,40,9.1172,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:40:09.775236,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q4_K_M,1.7837675213813782,2048,small,3.53,0.07,3.51,3.67,3.73,3.55,3.53,412.37,1.55,429.4,0.1230,0.3,0.00,40,9.1172,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:40:23.869845,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q4_K_M,1.7837675213813782,2048,medium,3.61,0.15,3.59,3.90,4.28,3.69,3.61,409.70,2.24,430.1,0.1226,0.3,0.00,40,9.1172,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:40:38.041736,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q4_K_M,1.7837675213813782,2048,large,3.60,0.10,3.58,3.81,3.90,3.56,3.60,409.77,2.08,431.5,0.1220,0.4,0.00,40,9.1172,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:40:52.208420,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q4_K_M,1.7837675213813782,2048,xlarge,2.84,0.03,2.84,2.89,2.90,2.85,2.84,398.39,2.11,447.0,0.1281,2.7,0.01,40,9.1172,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:41:09.510077,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q3_K_M,1.463172733783722,2048,tiny,2.53,0.04,2.53,2.60,2.64,2.54,2.53,429.95,2.58,452.1,0.1188,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:41:23.043944,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q3_K_M,1.463172733783722,2048,small,3.51,0.09,3.51,3.67,3.71,3.51,3.51,422.43,2.44,454.2,0.1232,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:41:36.810289,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q3_K_M,1.463172733783722,2048,medium,3.51,0.11,3.52,3.69,3.72,3.65,3.51,422.29,2.16,457.4,0.1232,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:41:50.586200,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q3_K_M,1.463172733783722,2048,large,3.56,0.09,3.55,3.74,3.77,3.44,3.57,420.96,2.45,457.1,0.1209,0.4,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:42:04.419492,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q3_K_M,1.463172733783722,2048,xlarge,2.78,0.06,2.77,2.87,3.04,2.72,2.78,410.19,2.30,474.1,0.1283,2.7,0.01,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:42:20.862020,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q2_K,1.1672285199165344,2048,tiny,2.40,0.04,2.41,2.46,2.49,2.35,2.40,455.22,2.83,449.8,0.1152,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:42:33.695882,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q2_K,1.1672285199165344,2048,small,3.42,0.19,3.40,3.91,4.29,3.34,3.42,449.07,2.44,451.8,0.1180,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:42:46.729995,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q2_K,1.1672285199165344,2048,medium,3.33,0.08,3.32,3.49,3.58,3.30,3.33,449.33,2.33,454.5,0.1200,0.3,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:42:59.751381,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q2_K,1.1672285199165344,2048,large,3.41,0.10,3.42,3.63,3.65,3.39,3.41,447.26,2.65,454.4,0.1195,0.4,0.00,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:43:12.835304,2026-02-05T13-33-13Z_34b1,NVIDIA GeForce RTX 5090,32607,SmolLM3-3B-GGUF,Q2_K,1.1672285199165344,2048,xlarge,2.62,0.04,2.61,2.71,2.79,2.67,2.62,436.27,2.07,472.7,0.1268,2.7,0.01,40,,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:43:31.757904,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,F16,2.0498583614826202,2048,tiny,2.02,0.04,2.01,2.10,2.12,2.04,2.02,543.71,0.95,390.3,0.1276,27.2,0.08,40,7.7278,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:43:42.624564,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,F16,2.0498583614826202,2048,small,2.55,0.06,2.55,2.66,2.67,2.62,2.55,536.81,1.11,394.5,0.1307,30.8,0.09,40,7.7278,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:43:53.630347,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,F16,2.0498583614826202,2048,medium,2.58,0.04,2.58,2.68,2.69,2.52,2.58,535.69,0.92,394.2,0.1310,33.9,0.10,40,7.7278,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:04.644583,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,F16,2.0498583614826202,2048,large,2.06,0.03,2.06,2.13,2.17,2.01,2.06,536.23,0.96,395.6,0.1328,41.9,0.13,40,7.7278,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:15.628018,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,F16,2.0498583614826202,2048,xlarge,2.22,0.03,2.22,2.26,2.30,2.14,2.22,544.53,1.35,333.7,0.1078,270.2,0.83,40,7.7278,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:19.697309,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q8_0,1.0894701778888702,2048,tiny,1.51,0.02,1.51,1.56,1.56,1.55,1.51,737.16,1.93,337.1,0.0988,27.2,0.08,40,7.7342,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:27.947464,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q8_0,1.0894701778888702,2048,small,2.08,0.06,2.07,2.18,2.27,2.00,2.08,725.65,1.75,343.8,0.1041,30.8,0.09,40,7.7342,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:36.338506,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q8_0,1.0894701778888702,2048,medium,2.12,0.06,2.12,2.21,2.22,2.17,2.12,722.88,2.09,343.3,0.1014,33.9,0.10,40,7.7342,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:44.735361,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q8_0,1.0894701778888702,2048,large,1.54,0.02,1.54,1.60,1.61,1.51,1.54,727.10,0.47,345.2,0.1020,41.9,0.13,40,7.7342,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:53.075565,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q8_0,1.0894701778888702,2048,xlarge,1.68,0.03,1.68,1.77,1.82,1.82,1.68,732.59,3.15,288.7,0.0825,270.2,0.83,40,7.7342,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:56.744382,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q6_K,0.8413698971271515,2048,tiny,1.43,0.03,1.42,1.48,1.48,1.41,1.43,1000.00,0.00,154.8,0.0324,5.3,0.02,40,7.7552,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:44:58.433976,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q6_K,0.8413698971271515,2048,small,1.44,0.03,1.43,1.51,1.52,1.41,1.44,785.56,2.39,372.1,0.1006,30.8,0.09,40,7.7552,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:06.216302,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q6_K,0.8413698971271515,2048,medium,1.44,0.02,1.44,1.49,1.50,1.38,1.44,785.42,1.77,383.2,0.1039,33.9,0.10,40,7.7552,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:14.009457,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q6_K,0.8413698971271515,2048,large,2.05,0.06,2.05,2.15,2.15,1.94,2.05,771.64,2.21,379.2,0.1029,41.9,0.13,40,7.7552,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:21.953058,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q6_K,0.8413698971271515,2048,xlarge,1.60,0.03,1.60,1.69,1.73,1.56,1.60,777.67,2.41,313.8,0.0841,270.2,0.83,40,7.7552,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:25.567133,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q5_K_M,0.7283366024494171,2048,tiny,1.33,0.03,1.33,1.40,1.41,1.26,1.34,847.13,2.67,344.8,0.0935,27.2,0.08,40,7.8127,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:32.856340,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q5_K_M,0.7283366024494171,2048,small,1.90,0.05,1.89,2.00,2.01,1.83,1.90,831.78,1.79,352.9,0.0966,30.8,0.09,40,7.8127,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:40.297104,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q5_K_M,0.7283366024494171,2048,medium,1.93,0.06,1.94,2.03,2.04,1.90,1.93,829.50,2.52,353.5,0.0970,33.9,0.10,40,7.8127,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:47.737846,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q5_K_M,0.7283366024494171,2048,large,1.36,0.02,1.36,1.41,1.42,1.32,1.36,833.61,1.91,356.3,0.0977,41.9,0.13,40,7.8127,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:55.142540,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q5_K_M,0.7283366024494171,2048,xlarge,1.49,0.03,1.49,1.54,1.65,1.48,1.49,837.53,1.17,293.2,0.0790,270.2,0.83,40,7.8127,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:45:58.197943,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q4_K_M,0.6219523251056671,2048,tiny,1.27,0.02,1.27,1.32,1.33,1.24,1.27,896.42,2.21,333.4,0.0905,27.2,0.08,40,8.0404,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:05.146831,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q4_K_M,0.6219523251056671,2048,small,1.82,0.05,1.82,1.93,1.98,1.81,1.82,877.94,1.94,342.5,0.0921,30.8,0.09,40,8.0404,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:12.220790,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q4_K_M,0.6219523251056671,2048,medium,1.83,0.04,1.83,1.92,1.93,1.79,1.83,877.42,0.64,342.2,0.0935,33.9,0.10,40,8.0404,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:19.315915,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q4_K_M,0.6219523251056671,2048,large,1.31,0.03,1.31,1.39,1.40,1.29,1.31,877.59,2.68,345.3,0.0938,41.9,0.13,40,8.0404,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:26.384233,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q4_K_M,0.6219523251056671,2048,xlarge,1.47,0.03,1.46,1.53,1.60,1.42,1.47,834.38,2.35,363.0,0.0988,289.1,0.89,40,8.0404,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:35.160742,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q3_K_M,0.5107424557209015,2048,tiny,1.27,0.03,1.27,1.34,1.35,1.24,1.27,897.23,2.34,347.7,0.0919,27.2,0.08,40,8.4057,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:42.125091,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q3_K_M,0.5107424557209015,2048,small,1.85,0.06,1.84,1.95,2.04,1.77,1.85,880.62,2.12,358.8,0.0946,30.8,0.09,40,8.4057,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:49.205630,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q3_K_M,0.5107424557209015,2048,medium,1.89,0.05,1.89,1.97,2.00,1.80,1.89,876.84,2.42,358.4,0.0936,33.9,0.10,40,8.4057,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:46:56.321754,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q3_K_M,0.5107424557209015,2048,large,1.31,0.03,1.31,1.36,1.37,1.28,1.31,878.51,1.91,361.8,0.0951,41.9,0.13,40,8.4057,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:47:03.386003,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q3_K_M,0.5107424557209015,2048,xlarge,1.46,0.02,1.46,1.50,1.51,1.43,1.46,861.13,1.77,312.8,0.0808,271.7,0.83,40,8.4057,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:47:06.844664,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q2_K,0.4024546444416046,2048,tiny,1.24,0.02,1.24,1.29,1.29,1.19,1.24,918.97,2.30,336.1,0.0868,27.2,0.08,40,11.5854,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:47:13.664088,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q2_K,0.4024546444416046,2048,small,1.82,0.05,1.81,1.90,1.92,1.82,1.82,902.40,2.70,348.2,0.0899,30.8,0.09,40,11.5854,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:47:20.586236,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q2_K,0.4024546444416046,2048,medium,1.83,0.05,1.83,1.93,1.94,1.83,1.83,901.41,2.80,348.5,0.0878,33.9,0.10,40,11.5854,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:47:27.515091,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q2_K,0.4024546444416046,2048,large,1.27,0.03,1.27,1.32,1.37,1.23,1.27,904.96,3.02,351.0,0.0907,41.9,0.13,40,11.5854,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
2026-02-06T00:47:34.400153,2026-02-05T13-43-29Z_c486,NVIDIA GeForce RTX 5090,32607,TinyLlama-1.1B,Q2_K,0.4024546444416046,2048,xlarge,1.41,0.02,1.41,1.45,1.46,1.37,1.41,862.40,1.63,375.8,0.0955,289.1,0.89,40,11.5854,13th Gen Intel(R) Core(TM) i9-13900KF,94.1GB
